-0.5	1.1
-0.4	1.1
-12.7	1.1
-2.8	1.1
-9.7	1.1
-1.4	1.1
-9.4	1.1
-13.3	1.1
1	1.1
0.2	1.1
-7.7	1.1
-6.0	1.1
-2.6	1.1
-4.8	1.1
-2.8	1.1
-4.5	1.1
0.9	1.1
-1.1	1.1
-28.4	1.1
-3.3	1.1
-9.2	1.1
-4.8	1.1
0.6	1.1
1	1.1
-30.1	1.1
0.7	1.1
1	1.1
-28.3	1.1
-21.9	1.1
1.11022302463e-16	1.1
-0.5	1.1
-4.0	1.1
-30.1	1.1
-30.1	1.1
0.7	1.1
-6.0	1.1
-11.8	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
-24.8	1.1
1	1.1
0.8	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
1	1.1
1	1.1
-30.1	1.1
-30.1	1.1
1	1.1
1	1.1
-30.1	1.1
1	1.1
-30.1	1.1
-30.1	1.1
1	1.1
0.9	1.1
1	1.1
1	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
-8.4	1.1
-1.6	1.1
-3.5	1.1
0.9	1.1
-0.8	1.1
-2.7	1.1
-5.2	1.1
-3.7	1.1
1	1.1
0.5	1.1
-2.3	1.1
