-4.6	1.1
-4.4	1.1
-2.2	1.1
-1.9	1.1
-15.9	1.1
-9.3	1.1
-4.1	1.1
-1.5	1.1
-4.5	1.1
1	1.1
-19.2	1.1
-3.0	1.1
1	1.1
-5.6	1.1
-30.1	1.1
-20.8	1.1
-2.8	1.1
-1.0	1.1
-1.1	1.1
0.8	1.1
-0.1	1.1
-5.3	1.1
0.6	1.1
-0.8	1.1
0.8	1.1
-4.5	1.1
0.6	1.1
0.2	1.1
-1.0	1.1
-16.1	1.1
0.8	1.1
1.11022302463e-16	1.1
1.11022302463e-16	1.1
-0.2	1.1
-8.3	1.1
-0.9	1.1
-6.6	1.1
0.9	1.1
-4.1	1.1
0.6	1.1
-1.9	1.1
-3.0	1.1
0.8	1.1
-0.5	1.1
-2.1	1.1
0.3	1.1
0.5	1.1
1	1.1
-8.5	1.1
0.5	1.1
1	1.1
1	1.1
0.7	1.1
0.5	1.1
0.9	1.1
0.6	1.1
0.8	1.1
-2.7	1.1
0.7	1.1
0.4	1.1
1	1.1
1.11022302463e-16	1.1
1	1.1
-8.4	1.1
0.8	1.1
1	1.1
-8.4	1.1
0.9	1.1
0.9	1.1
-6.1	1.1
-1.7	1.1
-4.8	1.1
0.2	1.1
0.7	1.1
1	1.1
0.8	1.1
0.2	1.1
-0.6	1.1
0.8	1.1
0.9	1.1
-0.8	1.1
-4.3	1.1
1	1.1
0.9	1.1
1	1.1
0.5	1.1
0.9	1.1
1	1.1
1	1.1
-3.4	1.1
0.2	1.1
0.9	1.1
-4.1	1.1
0.4	1.1
-11.5	1.1
0.8	1.1
-10.1	1.1
-11.3	1.1
-3.5	1.1
0.9	1.1
0.8	1.1
-1.6	1.1
1	1.1
-5.0	1.1
0.9	1.1
0.9	1.1
0.7	1.1
1.11022302463e-16	1.1
0.3	1.1
0.3	1.1
-1.4	1.1
-0.4	1.1
1	1.1
0.5	1.1
0.3	1.1
0.7	1.1
-0.5	1.1
1.11022302463e-16	1.1
0.9	1.1
-1.9	1.1
0.9	1.1
-30.1	1.1
1.11022302463e-16	1.1
0.7	1.1
0.9	1.1
1	1.1
1	1.1
-2.0	1.1
0.7	1.1
-8.1	1.1
0.8	1.1
0.2	1.1
0.8	1.1
0.8	1.1
1	1.1
-4.0	1.1
-7.4	1.1
0.4	1.1
0.6	1.1
1	1.1
1	1.1
1	1.1
-0.5	1.1
-0.2	1.1
0.9	1.1
1	1.1
1	1.1
-0.1	1.1
0.8	1.1
1	1.1
-14.2	1.1
0.8	1.1
0.8	1.1
1	1.1
0.8	1.1
0.8	1.1
1	1.1
0.3	1.1
0.8	1.1
1	1.1
-1.5	1.1
1	1.1
1	1.1
0.5	1.1
0.4	1.1
0.9	1.1
1	1.1
0.8	1.1
0.1	1.1
0.8	1.1
0.9	1.1
0.7	1.1
1	1.1
0.7	1.1
0.7	1.1
0.8	1.1
0.9	1.1
0.9	1.1
1	1.1
0.8	1.1
0.8	1.1
1	1.1
1	1.1
1	1.1
1	1.1
0.7	1.1
0.9	1.1
1	1.1
0.8	1.1
1	1.1
0.9	1.1
0.7	1.1
1.11022302463e-16	1.1
0.8	1.1
-30.1	1.1
1	1.1
-7.7	1.1
0.9	1.1
0.5	1.1
0.8	1.1
1	1.1
0.7	1.1
1	1.1
-30.1	1.1
0.9	1.1
0.8	1.1
0.9	1.1
0.8	1.1
-30.1	1.1
0.9	1.1
0.9	1.1
0.7	1.1
0.9	1.1
1	1.1
1	1.1
1	1.1
-0.5	1.1
0.8	1.1
0.9	1.1
0.9	1.1
0.9	1.1
-2.5	1.1
0.9	1.1
0.9	1.1
1	1.1
0.9	1.1
0.8	1.1
0.9	1.1
1	1.1
-23.0	1.1
-4.6	1.1
0.9	1.1
0.8	1.1
1	1.1
0.9	1.1
0.9	1.1
0.9	1.1
-4.1	1.1
-30.1	1.1
1	1.1
0.8	1.1
1	1.1
0.8	1.1
0.8	1.1
0.6	1.1
-30.1	1.1
1	1.1
1	1.1
1	1.1
-30.1	1.1
-4.5	1.1
1	1.1
0.8	1.1
0.8	1.1
1	1.1
1	1.1
-30.1	1.1
1	1.1
1	1.1
1	1.1
-0.8	1.1
-1.3	1.1
0.9	1.1
1	1.1
-30.1	1.1
-1.2	1.1
0.7	1.1
0.9	1.1
-30.1	1.1
-30.1	1.1
0.8	1.1
-30.1	1.1
0.9	1.1
0.9	1.1
-30.1	1.1
0.8	1.1
1	1.1
-6.7	1.1
1	1.1
0.9	1.1
-30.1	1.1
1	1.1
1	1.1
-30.1	1.1
0.8	1.1
-30.1	1.1
-30.1	1.1
0.7	1.1
0.8	1.1
0.8	1.1
-30.1	1.1
-30.1	1.1
-30.1	1.1
0.9	1.1
